"releaseID","romID","releaseTitleName","regionLocalizedID","TEMPregionLocalizedName","TEMPsystemShortName","TEMPsystemName","releaseCoverFront","releaseCoverBack","releaseCoverCart","releaseCoverDisc","releaseDescription","releaseDeveloper","releasePublisher","releaseGenre","releaseDate","releaseReferenceURL"
114543,66634,"Magical Tetris Challenge featuring Mickey",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114544,66635,"Magische Tetris Uitdaging",15,"Netherlands","PSX","Sony PlayStation","","","","","","","","","",""
114545,66636,"Mahjong Gokuu: Tenjiku",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114546,66637,"Mahjong Station Mazin",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114547,66638,"Mahjong Taikai II Special",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114548,66639,"Mahjong Taikai II Special",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114549,66640,"Mahjong Yarouze!",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114550,66641,"Mahjong Youchien Tamago Gumi 2: Taikai e Ikou!",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114551,66642,"Mahou Shoujo Fancy CoCo",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114552,66643,"Mahou Shoujo Pretty Samy: Part 1: In the Earth (Disc 1) (Episode 23)",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114553,66644,"Mahou Shoujo Pretty Samy: Part 1: In the Earth (Disc 2) (Episode 24)",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114554,66645,"Mahou Shoujo Pretty Samy: Part 2: In the Julyhelm (Disc 1) (Episode 25)",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114555,66646,"Mahou Shoujo Pretty Samy: Part 2: In the Julyhelm (Disc 2) (Episode 26)",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114556,66647,"Mainichi Nekoyoubi",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
