"Title","CoverRegionName","CoverType","CoverURL"
"CD Mahjong Bishoujo Chuushinha","CD Mahjong Bishoujo Chuushinha (JP, 07/30/93)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/5/4/9/664549_254988_front.jpg"
"CD Mahjong Bishoujo Chuushinha","CD Mahjong Bishoujo Chuushinha (JP, 07/30/93)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/5/4/9/664549_254988_back.jpg"
"CD Mahjong Bishoujo Chuushinha","CD Mahjong Bishoujo Chuushinha (JP, 07/30/93)","Box Spine","http://image.gamespotcdn.net/gamespot/images/box/5/4/9/664549_254988_spine.jpg"
"Championship Rally","Championship Rally (JP, 08/06/93)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/2/3/8/589238_5214_front.jpg"
"Championship Rally","Championship Rally (JP, 08/06/93)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/2/3/8/589238_5214_back.jpg"
"Chiki Chiki Boys","Chiki Chiki Boys (JP, 07/15/94)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/2/3/9/589239_4167_front.jpg"
"Chiki Chiki Boys","Chiki Chiki Boys (JP, 07/15/94)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/2/3/9/589239_4167_back.jpg"
"Chiki Chiki Boys","Chiki Chiki Boys (JP, 07/15/94)","Box Spine","http://image.gamespotcdn.net/gamespot/images/box/2/3/9/589239_4167_spine.jpg"
"Cho Aniki","Cho Aniki (JP, 12/25/92)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/6/1/0/571610_9692_front.jpg"
"Cho Aniki","Cho Aniki (JP, 12/25/92)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/6/1/0/571610_9692_back.jpg"
"The Dynastic Hero","The Dynastic Hero (US, 1993)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/2/7/4/589274_101101_front.jpg"
"The Dynastic Hero","Chou Eiyuu Densetsu: Dynastic Hero (JP, 05/20/94)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/2/7/4/589274_4365_front.jpg"
"The Dynastic Hero","Chou Eiyuu Densetsu: Dynastic Hero (JP, 05/20/94)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/2/7/4/589274_4365_back.jpg"
